_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
5047,214,0,0,0,0,0,0,25,239,274,9,0,0,0,0,0,29,307,249,50,24,9,4,0,0,29,364,141,84,62,22,4,3,0,24,337,65,81,96,38,11,3,3,16,305,56,45,86,36,10,0,3,10,243,47,41,89,36,9,9,4,12,244,44,46,98,52,7,3,0,6,264,28,42,92,40,16,3,0,19,248,44,32,118,56,25,6,3,12,296,21,30,103,46,18,0,0,10,226,13,16,85,51,18,3,0,16,211,18,3,47,37,23,7,0,9,139,7,8,28,28,17,12,7,17,124,7,8,35,26,16,12,7,10,123,1231,490,970,482,174,50,32,242,3678
5048,316,3,0,0,0,0,0,40,356,335,10,3,0,0,0,0,21,371,297,56,16,4,3,0,0,24,397,154,87,75,30,3,3,0,26,385,95,84,173,45,11,0,3,20,432,85,61,184,73,15,5,0,29,454,79,88,179,84,16,3,4,21,489,92,80,204,92,32,3,3,24,538,90,55,207,102,38,3,6,31,535,87,77,198,97,27,11,3,30,530,51,56,226,123,29,3,4,41,527,33,28,168,87,26,6,3,28,373,17,24,110,92,42,9,3,22,322,17,21,80,93,51,18,9,23,320,32,41,122,104,76,39,32,53,502,1798,788,1937,1041,367,102,78,421,6529
5049,222,0,0,0,0,0,0,35,259,204,3,0,0,0,0,0,20,236,211,31,11,0,0,0,0,16,269,115,77,66,13,8,3,0,14,299,59,77,119,33,7,0,0,9,293,55,62,161,60,15,3,0,4,369,41,83,127,57,14,3,3,18,340,57,58,150,60,24,3,0,17,368,49,45,148,91,26,3,0,24,384,50,42,162,57,31,5,0,27,378,37,35,148,90,14,0,0,22,355,21,20,116,70,19,7,9,7,260,11,9,63,34,33,8,0,3,164,11,5,23,23,22,13,3,11,108,11,10,29,41,12,6,7,7,126,1148,563,1326,626,220,59,31,230,4199
5050,179,0,0,0,0,0,0,12,196,135,3,3,0,0,0,0,11,150,101,13,0,0,0,0,0,0,113,51,29,40,8,0,0,0,4,138,28,26,63,19,6,0,0,3,150,16,30,75,40,8,0,0,3,169,27,33,99,28,9,0,0,9,207,18,13,79,36,16,0,0,14,185,20,14,86,35,9,0,0,11,187,29,18,94,33,7,0,0,4,192,26,24,95,46,15,3,3,11,222,13,10,75,54,9,0,0,5,170,9,7,60,38,17,9,5,3,151,4,8,23,28,11,8,4,0,88,11,14,41,38,13,13,8,8,148,669,246,841,408,127,40,16,118,2460
5051,400,0,0,0,0,0,0,32,432,343,7,3,0,0,0,0,8,363,198,46,13,6,0,0,0,9,269,124,94,119,26,3,0,0,14,377,75,82,197,76,20,0,0,10,469,66,72,294,105,17,3,0,16,564,63,76,273,96,21,7,0,11,546,75,81,226,103,35,11,0,17,544,69,57,215,112,28,12,3,12,513,65,51,181,95,29,10,3,11,448,46,41,205,99,31,3,0,20,443,29,22,150,79,16,11,4,8,323,21,14,63,68,24,9,5,11,206,9,6,33,29,22,4,0,9,113,12,9,35,30,16,9,3,12,132,1593,663,2003,920,266,73,29,214,5754
5052,181,0,0,0,0,0,0,9,186,146,0,0,0,0,0,0,6,155,68,10,6,0,0,0,0,3,96,57,37,32,3,0,0,0,0,138,37,35,77,27,0,0,0,5,188,24,19,111,41,7,3,0,9,214,28,42,125,54,14,3,0,11,279,38,28,91,40,16,5,0,8,227,25,27,86,39,16,4,3,4,203,28,22,99,47,17,7,3,9,224,32,28,104,45,15,0,0,4,226,11,20,91,40,12,3,3,12,186,10,11,57,34,13,6,0,8,137,8,6,25,26,14,3,0,8,85,14,11,43,39,31,3,0,22,161,707,298,940,435,153,37,12,123,2709
5061,322,0,0,0,0,0,0,30,354,349,3,4,0,0,0,0,20,368,252,11,4,0,0,0,0,18,287,145,57,39,9,0,0,0,7,259,76,60,97,36,3,0,0,12,288,74,64,152,53,13,0,0,22,369,54,46,149,76,13,0,0,14,356,79,62,138,57,5,3,0,10,357,84,50,125,65,6,0,0,14,352,57,49,132,70,20,3,0,16,338,41,23,135,70,18,3,3,20,314,36,18,89,75,16,0,4,14,244,17,7,33,61,24,13,3,12,163,7,4,31,23,14,5,3,3,90,10,19,38,50,24,9,10,3,167,1608,464,1169,634,158,44,27,210,4310
5062,484,0,0,0,0,0,0,37,515,446,3,0,0,0,0,0,40,488,300,30,16,3,0,0,0,27,371,161,89,92,21,0,0,0,15,384,98,78,167,59,7,3,0,9,422,71,63,245,108,16,3,0,9,518,62,73,251,113,28,0,0,24,552,72,79,256,126,29,3,0,27,587,111,71,226,108,28,6,0,15,569,88,56,209,105,31,3,3,15,511,70,64,199,92,24,6,3,31,494,45,23,152,73,27,7,3,14,350,22,21,83,41,32,7,3,18,222,10,10,47,60,30,16,3,13,203,24,29,94,72,40,20,15,20,317,2060,691,2045,977,301,84,40,316,6515
5063,296,0,0,0,0,0,0,34,333,372,3,4,0,0,0,0,28,409,386,31,8,0,0,0,0,27,449,261,90,62,14,0,0,0,25,451,113,102,143,47,3,0,0,38,449,93,77,201,52,12,0,0,20,456,85,69,174,71,12,0,0,21,423,81,77,175,58,9,4,0,21,415,89,52,134,65,19,0,0,32,388,102,58,135,57,16,9,3,19,399,79,40,120,73,18,0,3,24,362,43,23,103,68,12,3,0,18,263,19,13,69,55,25,3,4,11,208,21,8,50,52,33,12,4,11,181,26,29,121,84,42,7,14,21,359,2065,663,1487,691,208,43,34,359,5543
5064,409,0,0,0,0,0,0,32,444,207,3,0,0,0,0,0,16,232,154,23,8,0,0,0,0,8,186,85,44,54,6,0,0,0,9,195,35,42,107,27,7,0,0,11,235,33,65,166,71,13,0,0,12,359,36,66,156,77,15,0,0,20,372,52,35,134,49,23,3,3,9,318,45,29,148,68,20,5,3,16,329,48,49,143,57,15,4,0,14,332,47,30,154,78,18,3,3,9,349,37,30,111,54,17,11,3,11,283,32,14,82,75,40,5,0,10,260,13,10,45,49,35,5,8,11,172,75,35,120,78,51,26,12,55,456,1313,483,1433,689,253,65,34,242,4522
5065,309,0,0,0,0,0,0,23,332,237,3,0,0,0,0,0,18,261,194,24,10,0,0,0,0,11,243,121,54,56,10,0,0,0,13,259,77,71,118,40,9,3,0,18,321,53,76,163,58,16,0,0,9,378,47,68,173,76,18,0,3,10,394,48,55,134,58,8,3,0,8,317,77,42,145,61,20,3,3,10,367,54,46,121,64,19,3,4,27,334,73,29,161,57,19,7,3,20,375,38,28,93,68,28,9,0,19,282,18,18,66,56,20,3,5,18,208,15,11,55,45,24,14,7,21,194,37,24,77,82,43,22,13,61,350,1400,558,1385,672,221,66,35,284,4620
5066,410,0,0,0,0,0,0,38,448,299,4,0,0,0,0,0,21,328,144,19,5,0,0,0,0,4,174,91,52,63,14,0,0,0,6,219,43,68,149,62,7,0,0,9,339,42,73,204,78,18,5,0,15,443,43,72,219,102,19,0,3,14,483,51,67,193,89,27,10,3,13,444,59,64,204,80,28,7,3,12,442,45,57,161,93,17,3,0,24,411,45,45,163,79,28,4,0,12,383,34,30,147,69,16,4,0,14,312,22,13,84,55,27,3,4,7,217,8,15,36,53,22,13,5,15,166,15,21,41,32,24,10,7,8,168,1348,605,1673,792,238,48,30,221,4961
5067,209,0,0,0,0,0,0,24,232,351,4,0,0,0,0,0,25,383,418,36,7,0,0,0,0,56,518,239,81,40,8,3,0,0,32,400,126,67,105,28,3,0,0,21,361,77,75,111,30,11,3,0,19,317,91,39,100,48,9,0,0,27,309,90,57,99,34,7,5,0,17,308,87,52,117,52,11,0,4,30,349,68,38,127,62,10,3,3,22,327,67,44,115,67,18,5,0,18,335,46,27,78,56,11,8,0,8,228,14,12,48,49,21,7,0,15,161,15,7,39,45,21,5,0,17,152,7,11,30,26,18,6,4,18,121,1901,535,1010,511,143,40,14,356,4513
5068,443,0,0,0,0,0,0,33,483,408,6,0,0,0,0,0,36,445,289,32,8,0,0,0,0,24,349,176,76,49,19,0,0,0,16,330,91,81,139,34,6,0,0,18,376,63,85,151,67,17,3,0,12,385,63,65,211,77,6,5,0,15,451,67,65,156,78,23,9,3,26,435,85,62,158,85,24,0,0,21,435,85,46,150,71,10,3,0,16,382,60,51,150,70,31,4,0,23,385,42,26,116,75,25,11,0,21,322,42,19,94,76,52,7,7,12,312,29,10,58,60,41,14,9,16,232,58,40,105,83,59,22,16,40,421,2004,660,1554,794,290,77,44,317,5736
5069,173,3,0,0,0,0,0,24,197,269,4,4,3,0,0,0,31,306,248,19,3,0,0,0,0,19,297,156,67,29,12,0,0,0,13,275,61,55,97,22,4,0,3,10,249,48,54,113,45,4,0,0,16,277,65,46,127,46,12,0,0,14,313,66,43,140,46,13,3,0,14,328,49,49,125,45,12,0,0,18,300,53,28,73,52,11,0,3,14,232,42,29,71,57,7,0,5,14,229,21,19,67,47,17,4,7,4,179,18,8,32,26,24,3,0,5,117,11,9,32,37,21,8,6,5,124,5,13,40,19,16,16,3,3,120,1287,443,965,443,137,35,28,197,3537
5070,301,0,0,0,0,0,0,18,325,502,7,0,0,0,0,0,52,559,462,56,18,3,0,0,0,48,583,270,134,91,14,3,0,3,30,545,128,110,170,45,7,0,0,23,485,106,68,173,70,15,0,0,18,455,97,83,164,48,21,8,3,16,443,104,67,162,52,18,7,3,27,435,92,69,150,59,14,6,3,16,417,83,55,134,71,22,3,0,17,391,43,51,156,72,28,3,6,15,374,44,29,129,89,38,12,3,21,362,27,26,93,108,37,14,10,23,333,22,25,90,84,60,17,8,28,334,54,55,131,126,73,17,21,45,522,2341,835,1662,847,342,92,58,381,6562
5072,358,0,0,0,0,0,0,27,385,359,10,0,0,0,0,0,38,404,318,38,15,5,0,0,0,32,409,179,87,70,15,3,0,0,25,383,84,80,181,50,14,5,0,12,422,67,74,185,67,14,0,0,16,422,83,69,197,78,16,3,3,17,465,59,76,187,82,11,3,0,17,440,73,51,178,69,31,8,4,18,430,63,53,144,74,22,0,0,14,366,54,33,153,100,19,7,0,15,394,39,22,122,87,21,4,3,19,317,7,27,77,81,26,5,0,19,253,12,17,73,55,31,14,8,17,226,23,35,67,76,34,26,12,18,296,1782,669,1657,837,247,77,33,298,5602
5073,410,0,0,0,0,0,0,42,447,425,12,7,0,0,0,0,24,467,371,54,17,8,0,0,0,24,464,200,133,129,23,9,4,0,20,508,97,87,221,60,10,3,4,25,503,82,84,222,80,22,5,3,11,501,85,97,268,98,21,6,4,13,587,74,66,205,94,24,15,4,16,494,77,78,197,87,16,3,7,18,484,46,60,144,63,19,11,3,11,362,31,51,176,112,30,5,4,19,434,43,30,159,120,43,10,0,14,422,23,25,123,126,47,17,10,21,395,12,24,88,74,49,19,12,21,288,13,27,77,69,46,17,17,13,276,1980,823,2027,1015,324,103,64,298,6637
5074,281,0,0,0,0,0,0,37,323,298,14,5,0,0,0,0,40,358,286,73,28,3,3,0,0,20,416,164,143,95,25,3,0,3,23,460,89,99,174,48,13,0,6,17,447,66,48,168,68,21,3,0,23,393,72,75,189,75,20,5,0,20,454,66,72,156,75,22,3,3,23,417,50,54,132,68,29,10,5,12,358,29,48,142,75,18,0,4,15,332,40,37,145,94,28,4,6,26,380,25,24,118,109,30,12,3,12,337,28,18,108,97,43,17,8,19,332,20,21,92,55,48,19,5,16,273,25,31,94,81,37,19,20,19,328,1546,762,1638,876,312,86,63,323,5608
5075,275,0,0,0,0,0,0,26,300,291,16,0,0,0,0,0,18,322,221,42,21,6,0,0,0,21,298,112,95,82,25,6,0,5,15,339,65,60,122,57,14,0,0,7,340,47,46,137,55,12,3,0,15,311,43,54,129,63,16,3,0,3,316,55,45,143,65,25,0,4,15,349,48,56,170,75,22,4,0,16,390,29,42,127,86,26,3,0,16,326,27,26,157,87,27,6,0,15,352,21,29,134,80,28,9,0,18,316,17,29,87,72,28,11,4,12,256,18,19,40,48,20,9,5,13,171,16,29,69,52,28,17,14,16,233,1290,574,1420,755,260,62,36,218,4623
5076,305,0,0,0,0,0,0,19,322,255,3,0,4,0,0,0,18,274,174,31,16,3,0,0,0,4,229,85,54,74,13,3,0,0,6,231,71,48,117,45,5,0,0,13,294,34,41,154,47,9,4,4,9,308,42,40,184,67,18,3,0,3,356,42,45,171,78,24,3,3,10,370,44,36,168,86,24,3,3,4,377,24,28,134,85,13,8,0,7,306,18,28,148,66,29,6,0,3,303,7,20,82,70,24,3,3,15,227,8,14,60,47,18,7,3,4,160,4,8,27,23,13,9,8,6,82,4,11,17,13,7,3,8,4,52,1113,418,1347,648,180,38,24,122,3900
5081,285,0,0,0,0,0,0,32,313,271,8,0,0,0,0,0,26,303,223,25,6,0,0,0,0,17,265,140,56,45,11,0,0,0,23,276,77,38,88,40,5,0,0,21,268,53,39,108,38,14,3,0,18,273,47,45,131,66,15,0,0,13,333,57,42,117,50,16,0,0,15,294,57,55,136,64,12,5,3,16,342,40,49,114,53,17,3,0,20,297,42,37,105,68,18,9,0,15,297,22,22,95,53,12,4,0,9,218,16,14,61,54,23,6,4,9,186,9,8,44,44,29,9,0,6,150,25,10,46,61,38,12,3,17,211,1350,459,1106,598,209,53,21,250,4036
5082,333,3,0,0,0,0,0,36,368,518,7,3,0,0,0,0,38,571,398,78,24,0,0,0,0,36,537,248,147,117,29,9,0,0,43,590,141,88,182,57,10,4,0,21,493,88,76,195,78,14,3,6,19,474,112,80,225,81,14,3,3,30,541,90,59,213,99,21,4,3,40,535,102,63,186,89,26,9,0,21,498,71,55,172,82,33,8,0,29,464,51,41,123,69,25,11,3,17,336,24,24,79,58,14,6,4,23,240,24,7,50,54,25,8,9,9,183,8,13,48,50,22,7,5,13,167,22,23,59,47,32,15,10,16,224,2245,767,1666,792,244,76,41,391,6229
5083,149,3,0,0,0,0,0,21,172,202,11,7,0,0,0,0,16,233,235,50,21,3,0,0,0,15,324,126,92,59,11,0,0,0,15,311,68,54,92,19,3,3,0,6,249,66,41,113,31,5,3,0,7,267,49,36,97,46,10,0,4,9,253,54,32,97,37,13,3,0,18,258,36,37,102,50,10,4,0,10,254,34,24,76,32,14,5,3,11,201,33,28,58,34,11,0,0,6,180,19,8,52,20,8,3,0,0,121,10,6,26,28,8,9,0,3,88,5,8,24,20,18,7,3,10,91,11,13,36,30,17,10,4,19,145,1101,445,857,372,117,42,21,185,3148
5084,205,0,0,0,0,0,0,60,267,297,28,9,0,0,0,0,44,385,257,68,40,13,4,0,0,43,417,146,92,87,39,18,0,6,36,417,49,73,100,34,8,9,15,32,318,50,42,100,36,30,10,11,18,300,59,36,78,43,18,12,13,33,283,59,37,86,46,25,6,6,12,282,32,35,91,39,20,7,5,19,258,36,27,70,34,22,6,9,18,224,21,28,47,37,9,9,6,13,174,14,11,49,28,11,13,3,19,141,10,7,27,26,20,6,9,14,114,11,11,14,22,13,9,11,11,95,11,8,35,38,18,7,15,12,146,1255,504,829,438,222,89,110,379,3827
5085,430,4,0,0,0,0,0,53,487,438,51,16,3,0,0,0,65,578,617,178,70,23,3,0,0,83,974,394,290,235,63,17,7,0,82,1081,170,172,264,80,27,16,10,72,821,112,130,245,82,33,5,10,61,681,109,80,182,75,21,12,8,46,535,93,77,153,78,27,12,8,35,480,92,65,167,67,30,9,7,20,465,67,56,144,84,25,6,7,30,422,40,32,149,74,29,10,3,25,362,28,23,110,62,25,5,12,28,295,15,14,57,71,20,7,5,26,212,12,18,49,46,27,23,16,13,208,27,23,77,81,44,30,19,36,335,2647,1205,1919,891,344,138,111,682,7943
5086,395,3,0,0,0,0,0,40,436,418,30,9,0,0,0,0,44,495,465,105,36,8,3,0,0,45,664,279,221,181,41,12,0,3,37,782,130,133,226,77,24,0,5,36,628,112,103,215,62,33,11,6,26,573,108,93,213,70,25,9,13,26,557,92,84,166,72,30,6,5,22,475,81,64,176,87,36,10,9,21,489,61,69,181,80,20,11,6,29,462,51,42,170,81,28,11,6,32,424,29,26,114,71,29,8,14,23,299,18,12,60,53,31,18,15,22,228,13,11,63,55,26,14,7,18,210,11,19,53,55,34,14,10,17,220,2263,1017,1866,820,328,116,99,430,6939
5087,244,0,0,0,0,0,0,30,272,329,15,5,4,0,0,0,37,392,390,84,32,9,0,0,0,32,541,268,190,107,25,4,4,0,31,621,127,106,141,33,3,7,3,31,441,90,77,134,36,7,7,3,27,382,74,65,99,49,15,5,3,23,341,75,61,86,34,13,5,4,12,292,65,50,114,44,19,5,4,24,323,43,52,106,49,16,8,3,14,290,36,35,104,55,16,8,0,10,261,23,11,103,52,28,10,4,16,241,16,6,62,61,28,10,5,26,212,3,23,53,42,29,6,10,16,182,11,12,49,35,20,6,11,18,172,1791,784,1202,528,196,79,54,329,4960
5088,76,0,0,0,0,0,0,6,81,74,11,4,0,0,0,0,3,97,88,22,10,0,3,0,0,10,137,50,38,33,3,3,0,0,6,135,34,31,40,19,3,3,0,15,142,18,10,35,18,4,0,0,3,88,22,11,41,15,7,0,0,5,106,21,16,37,9,6,3,0,3,102,14,21,46,18,6,0,0,15,123,6,12,36,21,10,0,0,8,97,7,9,31,12,11,0,3,3,87,4,8,30,21,5,3,0,9,80,5,3,13,19,11,3,3,4,65,0,0,11,12,7,3,3,6,45,0,3,8,4,7,4,0,0,30,416,200,381,174,81,28,20,95,1400
5089,202,0,0,0,0,0,0,17,221,153,3,3,0,0,0,0,16,173,107,31,5,3,0,0,0,7,155,70,50,41,9,0,0,0,8,192,34,29,86,30,12,0,0,6,206,22,34,100,45,6,3,0,10,212,37,44,112,70,15,0,0,8,285,25,38,114,39,13,3,0,8,243,25,27,106,57,10,3,0,6,242,16,16,102,50,9,5,0,4,205,18,21,116,54,16,5,0,4,234,11,15,78,47,3,6,0,6,167,6,3,30,21,8,3,0,4,79,3,3,10,15,8,3,4,3,51,5,7,20,4,3,0,3,0,39,736,323,928,444,103,34,10,117,2700
5090,174,0,0,0,0,0,0,14,190,154,3,5,0,0,0,0,13,178,152,30,18,3,3,0,0,14,223,105,72,50,17,6,0,0,14,259,46,39,70,33,5,0,0,7,200,35,41,92,37,16,0,0,8,223,30,34,88,60,10,0,0,13,234,30,32,84,39,12,4,0,16,210,23,20,96,41,16,7,7,3,206,27,29,125,49,18,7,0,11,264,20,20,115,58,18,0,3,20,255,22,25,121,78,35,3,3,17,291,15,12,65,59,34,10,3,12,221,10,18,69,78,41,15,14,16,265,22,46,137,115,61,23,17,24,446,858,425,1127,667,277,75,50,193,3667
5091,217,0,0,0,0,0,0,30,245,166,10,0,0,0,0,0,8,185,136,46,18,8,0,0,0,10,219,78,62,64,11,4,0,0,13,234,49,34,101,38,10,0,0,4,237,29,33,107,48,18,8,0,10,252,25,43,100,65,19,7,0,11,274,27,38,103,48,18,7,3,13,255,27,30,88,51,14,3,3,6,220,15,25,114,60,12,3,0,6,245,24,36,137,51,14,0,0,14,284,22,13,109,65,22,3,3,22,260,11,10,57,36,20,7,4,9,155,12,7,21,24,6,3,3,3,76,9,0,9,11,5,10,7,0,51,831,396,1039,522,171,47,31,163,3189
5092,426,0,0,0,0,0,0,44,473,463,41,11,3,0,0,0,36,553,372,99,65,19,7,3,0,36,601,234,176,171,55,13,5,3,28,683,117,122,225,74,23,3,0,21,588,85,82,261,99,27,7,13,19,590,82,98,197,101,27,5,6,22,538,74,78,223,103,32,9,9,11,546,60,75,249,123,32,3,9,28,582,51,75,265,137,49,7,3,26,614,32,46,259,154,43,19,9,27,581,19,33,157,105,25,5,6,12,367,21,23,108,80,33,15,8,18,310,6,14,58,58,36,12,9,12,211,9,15,46,40,34,11,5,11,165,2056,979,2311,1144,374,109,79,345,7396
5093,230,0,0,0,0,0,0,28,258,202,13,5,0,0,0,0,11,238,165,62,39,12,3,0,4,13,294,98,73,75,31,6,0,0,8,298,57,36,114,54,9,7,3,15,291,57,49,113,62,12,9,3,13,322,38,49,120,57,14,4,5,5,297,40,20,107,55,26,3,7,9,267,24,27,104,47,21,3,6,8,245,29,30,94,70,22,7,4,16,268,22,26,170,89,20,7,5,15,356,19,24,124,69,25,6,6,20,293,16,17,55,34,24,10,0,14,169,7,6,15,24,14,4,12,12,90,0,3,26,18,7,5,10,14,91,1003,439,1165,625,204,67,55,204,3773
5094,24,0,0,0,0,0,0,3,30,27,3,0,0,0,0,0,5,35,16,6,3,4,0,0,0,3,29,8,9,6,0,0,0,0,4,30,6,3,10,3,0,0,0,0,23,7,3,6,4,0,0,0,0,28,0,3,13,6,3,0,3,3,27,4,6,6,5,4,3,0,0,34,3,4,11,4,4,0,0,0,24,0,3,3,0,0,0,0,0,16,6,5,20,4,0,3,0,3,40,0,3,14,8,3,0,0,0,24,0,0,8,0,5,0,0,0,13,0,0,0,5,3,0,4,0,10,0,0,3,0,0,0,0,0,4,104,50,99,46,27,10,5,19,358
5095,516,4,0,0,0,0,0,63,594,681,60,16,0,0,0,0,62,826,637,151,81,12,0,0,0,68,959,375,263,235,63,16,7,3,78,1046,181,173,277,94,32,15,4,26,809,120,123,250,121,36,20,12,30,703,117,102,248,93,39,6,11,40,652,87,99,232,115,38,11,10,32,614,70,82,217,107,42,13,8,25,557,41,76,182,108,33,18,8,20,484,24,47,136,68,27,9,3,18,338,14,17,114,68,22,6,8,20,276,10,17,44,43,34,12,10,12,180,7,5,30,28,25,19,18,14,142,3,5,30,23,17,10,9,29,137,2890,1231,2087,944,367,151,104,541,8317
5096,366,3,0,0,0,0,0,54,426,346,46,17,0,0,0,0,24,433,266,92,62,16,3,0,0,22,465,144,99,126,50,13,6,0,21,467,67,62,159,89,18,12,13,11,438,71,67,155,80,20,12,3,16,428,61,65,182,89,27,11,14,25,464,68,62,205,84,28,6,5,25,484,39,46,158,108,34,5,7,25,429,29,46,179,95,25,8,9,14,400,28,36,128,76,30,10,3,20,324,7,17,99,66,27,9,5,13,249,9,16,59,51,26,13,9,18,204,3,11,36,27,23,10,5,10,126,5,10,19,30,19,8,9,11,103,1518,671,1593,857,294,117,88,307,5449
