"","POA_CODE_2016","M_0_149_CFNC","M_0_149_CF_C_und15","M_0_149_CFNC_und15","M_0_149_1PF_C_und15","M_0_149_1PFNC_und15","M_0_149_OthF","M_0_149_Tot","M_150_299_CFNC","M_150_299_CF_C_und15","M_150_299_CFNC_und15","M_150_299_1PF_C_und15","M_150_299_1PFNC_und15","M_150_299_OthF","M_150_299_Tot","M_300_449_CFNC","M_300_449_CF_C_und15","M_300_449_CFNC_und15","M_300_449_1PF_C_und15","M_300_449_1PFNC_und15","M_300_449_OthF","M_300_449_Tot","M_450_599_CFNC","M_450_599_CF_C_und15","M_450_599_CFNC_und15","M_450_599_1PF_C_und15","M_450_599_1PFNC_und15","M_450_599_OthF","M_450_599_Tot","M_600_799_CFNC","M_600_799_CF_C_und15","M_600_799_CFNC_und15","M_600_799_1PF_C_und15","M_600_799_1PFNC_und15","M_600_799_OthF","M_600_799_Tot","M_800_999_CFNC","M_800_999_CF_C_und15","M_800_999_CFNC_und15","M_800_999_1PF_C_und15","M_800_999_1PFNC_und15","M_800_999_OthF","M_800_999_Tot","M_1000_1199_CFNC","M_1000_1199_CF_C_und15","M_1000_1199_CFNC_und15","M_1000_1199_1PF_C_und15","M_1000_1199_1PFNC_und15","M_1000_1199_OthF","M_1000_1199_Tot","M_1200_1399_CFNC","M_1200_1399_CF_C_und15","M_1200_1399_CFNC_und15","M_1200_1399_1PF_C_und15","M_1200_1399_1PFNC_und15","M_1200_1399_OthF","M_1200_1399_Tot","M_1400_1599_CFNC","M_1400_1599_CF_C_und15","M_1400_1599_CFNC_und15","M_1400_1599_1PF_C_und15","M_1400_1599_1PFNC_und15","M_1400_1599_OthF","M_1400_1599_Tot","M_1600_1799_CFNC","M_1600_1799_CF_C_und15","M_1600_1799_CFNC_und15","M_1600_1799_1PF_C_und15","M_1600_1799_1PFNC_und15","M_1600_1799_OthF","M_1600_1799_Tot","M_1800_1999_CFNC","M_1800_1999_CF_C_und15","M_1800_1999_CFNC_und15","M_1800_1999_1PF_C_und15","M_1800_1999_1PFNC_und15","M_1800_1999_OthF","M_1800_1999_Tot","M_2000_2199_CFNC","M_2000_2199_CF_C_und15","M_2000_2199_CFNC_und15","M_2000_2199_1PF_C_und15","M_2000_2199_1PFNC_und15","M_2000_2199_OthF","M_2000_2199_Tot","M_2200_2399_CFNC","M_2200_2399_CF_C_und15","M_2200_2399_CFNC_und15","M_2200_2399_1PF_C_und15","M_2200_2399_1PFNC_und15","M_2200_2399_OthF","M_2200_2399_Tot","M_2400_2599_CFNC","M_2400_2599_CF_C_und15","M_2400_2599_CFNC_und15","M_2400_2599_1PF_C_und15","M_2400_2599_1PFNC_und15","M_2400_2599_OthF","M_2400_2599_Tot","M_2600_2999_CFNC","M_2600_2999_CF_C_und15","M_2600_2999_CFNC_und15","M_2600_2999_1PF_C_und15","M_2600_2999_1PFNC_und15","M_2600_2999_OthF","M_2600_2999_Tot","M_3000_3999_CFNC","M_3000_3999_CF_C_und15","M_3000_3999_CFNC_und15","M_3000_3999_1PF_C_und15","M_3000_3999_1PFNC_und15","M_3000_3999_OthF","M_3000_3999_Tot","M_4000_4999_CFNC","M_4000_4999_CF_C_und15","M_4000_4999_CFNC_und15","M_4000_4999_1PF_C_und15","M_4000_4999_1PFNC_und15","M_4000_4999_OthF","M_4000_4999_Tot","M_5000over_CFNC","M_5000over_CF_C_und15","M_5000over_CFNC_und15","M_5000over_1PF_C_und15","M_5000over_1PFNC_und15","M_5000over_OthF","M_5000over_Tot","M_NS_CFNC","M_NS_CF_C_und15","M_NS_CFNC_und15","M_NS_1PF_C_und15","M_NS_1PFNC_und15","M_NS_OthF","M_NS_Tot","Tot_CFNC","Tot_CF_C_und15","Tot_CFNC_und15","Tot_1PF_C_und15","Tot_1PFNC_und15","Tot_OthF","Tot_Tot"
"253","5461",5,0,5,0,0,0,11,0,3,0,0,0,0,4,7,0,0,0,0,0,10,6,4,3,0,3,0,14,14,12,5,3,4,0,34,7,17,3,5,4,0,38,13,17,3,0,0,0,32,6,14,3,0,3,0,26,4,10,3,0,0,0,23,0,16,0,0,0,0,21,7,4,0,0,0,0,10,3,3,0,0,0,0,6,3,3,0,0,0,0,5,0,3,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,83,107,28,12,23,0,250
"254","5462",4,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,3,0,0,0,9,0,3,0,0,0,0,6,3,13,3,0,0,0,18,0,6,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,8,3,3,0,72
"255","5464",5,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,8,0,9,0,0,0,0,9,3,4,0,0,0,0,12,4,3,0,0,0,0,7,0,4,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,6,0,3,0,54
"256","5470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7
"257","5471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
"258","5472",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,16
"259","5473",0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,0,0,0,0,8,9,0,3,0,0,0,12,4,3,0,0,0,0,10,3,5,0,3,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,28,22,10,3,3,0,67
"260","5480",3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,5,0,3,0,11,7,4,0,0,0,0,14,0,8,0,0,0,0,10,5,6,0,0,0,0,14,3,3,0,0,0,0,9,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42,3,0,5,0,77
"261","5481",3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,0,9,4,4,0,3,0,0,10,3,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,24,15,6,3,3,0,52
"262","5482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,18,10,0,4,0,38
"263","5483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,3,0,3,0,31
"264","5485",5,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,4,7,3,0,0,0,0,10,5,5,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,29,16,6,0,0,0,56
"265","5490",3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,16
"266","5491",8,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,6,5,0,0,0,3,0,10,9,6,0,0,3,0,23,8,10,0,0,0,0,19,11,15,3,3,0,0,26,3,16,0,0,0,0,22,4,12,0,0,0,0,11,8,6,0,0,0,0,12,0,4,0,0,0,0,7,7,3,0,0,0,0,12,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,9,65,80,19,5,7,0,182
"267","5493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10
"268","5495",0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,3,0,5,4,0,0,0,0,0,6,3,0,0,0,0,0,5,3,3,0,0,0,0,10,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,30,9,6,3,9,0,53
"269","5501",7,7,0,3,0,0,20,3,3,3,0,0,0,9,17,7,8,3,3,0,28,10,3,14,0,3,0,31,25,14,20,3,10,0,78,28,21,15,5,6,0,80,31,30,25,7,6,0,95,38,45,32,12,12,3,139,35,53,15,3,12,0,118,31,38,15,10,8,0,107,34,48,12,7,4,0,106,31,60,19,4,0,0,118,9,38,3,0,0,0,55,3,15,3,0,0,0,23,16,38,17,0,0,0,70,11,20,6,0,0,0,48,3,5,0,0,0,0,7,3,0,0,3,0,0,8,19,19,14,7,7,3,64,371,468,228,65,67,11,1215
"270","5502",3,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,6,8,3,0,0,0,0,8,6,8,8,0,0,0,29,11,9,4,0,0,0,29,12,11,0,3,0,0,30,10,15,0,0,0,0,25,8,10,3,3,0,0,22,0,3,0,0,0,0,12,3,4,3,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,16,82,78,25,8,16,0,214
"271","5510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7
"272","5520",0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,6,3,0,0,0,0,0,3,0,0,6,0,0,0,8,0,3,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,14,8,5,0,0,36
"273","5521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,12
"274","5522",0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,0,0,3,0,9,4,0,0,0,0,0,7,3,3,0,0,0,0,7,3,0,0,0,0,0,3,0,5,0,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,5,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,4,42,28,9,3,4,0,81
"275","5523",0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0,4,7,3,0,0,0,0,7,3,6,7,8,0,0,24,11,8,0,0,0,0,27,3,8,4,0,0,0,20,9,7,3,0,0,0,17,7,9,0,0,0,0,14,3,10,0,0,0,0,17,0,3,0,0,0,0,3,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,60,68,24,17,4,0,171
"276","5540",11,10,12,0,14,0,48,16,0,0,0,6,0,30,34,9,16,9,11,4,82,36,23,23,11,7,0,98,66,59,26,26,15,0,196,51,63,35,35,20,3,209,60,88,33,15,15,0,215,47,83,41,24,17,0,211,31,57,19,9,3,3,120,26,48,24,4,3,0,100,12,35,14,4,0,0,59,19,30,4,4,3,0,67,0,12,0,0,0,0,14,4,8,0,0,0,0,11,5,12,7,4,3,0,28,5,12,0,0,0,0,20,0,3,0,0,0,0,6,5,0,0,0,0,0,5,23,16,10,5,11,0,69,456,580,262,150,128,11,1594
"277","5550",3,5,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,9,9,0,0,0,0,0,9,4,6,0,0,0,0,9,6,3,0,0,0,0,16,6,3,0,0,0,0,8,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,34,26,7,8,3,0,83
"278","5552",4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,3,3,3,0,30
"279","5554",9,4,3,0,0,0,17,9,0,0,0,3,3,13,7,6,3,0,0,0,19,9,3,8,0,3,0,25,16,11,3,3,3,0,33,17,13,13,13,3,0,62,18,28,11,5,6,0,69,22,36,8,9,7,0,76,21,22,8,3,3,0,53,11,35,11,0,0,0,60,11,6,0,0,0,0,18,8,7,3,0,0,0,24,4,3,0,0,0,0,7,3,5,0,0,0,0,8,3,5,0,0,0,0,6,3,3,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,7,3,3,0,0,19,168,193,79,40,26,5,512
"280","5555",0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,7,0,0,4,0,0,0,3,0,0,0,3,0,0,6,0,3,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,11,4,0,0,36
"281","5556",10,0,0,0,0,0,13,3,0,3,0,4,0,7,16,0,0,0,0,0,18,13,0,3,0,0,0,15,12,4,0,0,0,0,13,12,8,8,6,0,0,38,12,13,7,3,0,0,33,9,11,3,4,7,0,33,11,10,3,3,0,0,30,7,10,3,0,0,0,18,6,3,0,0,0,0,15,7,9,0,0,0,0,18,0,3,0,0,0,0,11,4,3,0,0,0,0,6,0,3,0,0,0,0,9,7,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,5,8,9,0,0,0,0,13,145,88,44,20,15,3,313
"282","5558",10,3,3,0,0,0,8,4,0,0,0,0,0,6,19,0,5,0,0,0,24,8,3,0,0,0,0,13,11,6,3,3,0,0,25,17,13,5,3,4,0,53,24,12,6,4,0,0,44,12,16,10,9,4,0,47,16,15,9,0,3,0,38,22,19,9,4,4,0,55,7,6,0,0,0,0,13,3,20,3,3,4,0,30,3,3,3,3,0,0,12,4,0,0,0,0,0,3,3,6,0,0,0,0,13,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,19,170,131,58,27,28,0,422
"283","5560",0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,6,6,6,0,42
"284","5570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,8,10,0,0,0,0,0,8,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,3,0,0,32
"285","5571",3,3,0,0,0,0,8,3,0,0,0,0,0,3,3,3,0,0,0,0,8,4,3,0,0,0,0,8,9,0,3,4,0,0,18,7,0,3,0,0,0,13,4,0,0,0,0,0,11,3,3,3,0,0,0,8,5,7,0,0,0,0,9,3,8,0,0,0,0,10,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,62,39,8,6,3,0,118
"286","5572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,12
"287","5573",5,4,4,0,0,0,16,3,0,0,0,0,0,3,4,0,0,0,0,0,12,3,3,0,0,0,0,9,3,3,0,0,3,0,14,10,7,4,4,0,0,25,12,5,3,0,0,0,19,8,8,3,0,0,0,20,3,5,0,0,0,0,10,7,7,0,0,0,0,11,0,3,0,0,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,3,0,0,0,11,66,52,20,6,11,0,156
"288","5575",6,4,0,0,0,0,10,3,0,0,0,0,0,3,7,0,0,0,3,0,13,3,0,3,0,0,0,10,10,6,3,3,0,0,16,6,4,0,3,0,0,16,4,14,3,3,0,0,20,3,10,0,3,0,0,18,12,10,3,0,0,0,25,7,3,0,0,0,0,9,3,0,3,0,0,0,6,0,5,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,6,70,68,21,11,5,0,176
"289","5576",0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,3,3,3,3,0,19,3,4,3,3,0,0,17,6,9,3,3,0,0,23,3,4,0,0,0,0,9,0,4,0,0,0,0,8,0,6,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,13,8,7,0,99
"290","5577",0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,4,3,6,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,11,0,7,0,49
"291","5580",3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,3,0,0,0,27
"292","5581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,8,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,0,0,29
"293","5582",4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,5,3,0,0,0,0,0,4,4,3,0,0,0,0,13,0,5,0,0,0,0,3,3,0,0,0,0,0,4,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,5,0,3,0,57
"294","5583",3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,3,5,4,0,0,0,0,10,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,6,5,0,0,51
