"","POA_CODE_2016","class","total"
"4178","5096","CF_no_ChU15_a_DSs_a_NdCh_F",96
"4179","5097","CF_no_ChU15_a_DSs_a_NdCh_F",122
"4180","5098","CF_no_ChU15_a_DSs_a_NdCh_F",77
"4181","5106","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4182","5107","CF_no_ChU15_a_DSs_a_NdCh_F",134
"4183","5108","CF_no_ChU15_a_DSs_a_NdCh_F",214
"4184","5109","CF_no_ChU15_a_DSs_a_NdCh_F",138
"4185","5110","CF_no_ChU15_a_DSs_a_NdCh_F",43
"4186","5111","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4187","5112","CF_no_ChU15_a_DSs_a_NdCh_F",100
"4188","5113","CF_no_ChU15_a_DSs_a_NdCh_F",60
"4189","5114","CF_no_ChU15_a_DSs_a_NdCh_F",185
"4190","5115","CF_no_ChU15_a_DSs_a_NdCh_F",40
"4191","5116","CF_no_ChU15_a_DSs_a_NdCh_F",57
"4192","5117","CF_no_ChU15_a_DSs_a_NdCh_F",31
"4193","5118","CF_no_ChU15_a_DSs_a_NdCh_F",134
"4194","5120","CF_no_ChU15_a_DSs_a_NdCh_F",11
"4195","5121","CF_no_ChU15_a_DSs_a_NdCh_F",15
"4196","5125","CF_no_ChU15_a_DSs_a_NdCh_F",206
"4197","5126","CF_no_ChU15_a_DSs_a_NdCh_F",54
"4198","5127","CF_no_ChU15_a_DSs_a_NdCh_F",82
"4199","5131","CF_no_ChU15_a_DSs_a_NdCh_F",8
"4200","5132","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4201","5133","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4202","5134","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4203","5136","CF_no_ChU15_a_DSs_a_NdCh_F",6
"4204","5137","CF_no_ChU15_a_DSs_a_NdCh_F",7
"4205","5138","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4206","5139","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4207","5140","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4208","5141","CF_no_ChU15_a_DSs_a_NdCh_F",9
"4209","5142","CF_no_ChU15_a_DSs_a_NdCh_F",5
"4210","5144","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4211","5150","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4212","5151","CF_no_ChU15_a_DSs_a_NdCh_F",8
"4213","5152","CF_no_ChU15_a_DSs_a_NdCh_F",48
"4214","5153","CF_no_ChU15_a_DSs_a_NdCh_F",49
"4215","5154","CF_no_ChU15_a_DSs_a_NdCh_F",24
"4216","5155","CF_no_ChU15_a_DSs_a_NdCh_F",37
"4217","5156","CF_no_ChU15_a_DSs_a_NdCh_F",5
"4218","5157","CF_no_ChU15_a_DSs_a_NdCh_F",25
"4219","5158","CF_no_ChU15_a_DSs_a_NdCh_F",240
"4220","5159","CF_no_ChU15_a_DSs_a_NdCh_F",326
"4221","5160","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4222","5161","CF_no_ChU15_a_DSs_a_NdCh_F",66
"4223","5162","CF_no_ChU15_a_DSs_a_NdCh_F",224
"4224","5163","CF_no_ChU15_a_DSs_a_NdCh_F",70
"4225","5164","CF_no_ChU15_a_DSs_a_NdCh_F",18
"4226","5165","CF_no_ChU15_a_DSs_a_NdCh_F",25
"4227","5166","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4228","5167","CF_no_ChU15_a_DSs_a_NdCh_F",29
"4229","5168","CF_no_ChU15_a_DSs_a_NdCh_F",22
"4230","5169","CF_no_ChU15_a_DSs_a_NdCh_F",93
"4231","5170","CF_no_ChU15_a_DSs_a_NdCh_F",8
"4232","5171","CF_no_ChU15_a_DSs_a_NdCh_F",49
"4233","5172","CF_no_ChU15_a_DSs_a_NdCh_F",28
"4234","5173","CF_no_ChU15_a_DSs_a_NdCh_F",64
"4235","5174","CF_no_ChU15_a_DSs_a_NdCh_F",20
"4236","5201","CF_no_ChU15_a_DSs_a_NdCh_F",19
"4237","5202","CF_no_ChU15_a_DSs_a_NdCh_F",9
"4238","5203","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4239","5204","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4240","5210","CF_no_ChU15_a_DSs_a_NdCh_F",10
"4241","5211","CF_no_ChU15_a_DSs_a_NdCh_F",42
"4242","5212","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4243","5213","CF_no_ChU15_a_DSs_a_NdCh_F",9
"4244","5214","CF_no_ChU15_a_DSs_a_NdCh_F",20
"4245","5220","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4246","5221","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4247","5222","CF_no_ChU15_a_DSs_a_NdCh_F",5
"4248","5223","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4249","5231","CF_no_ChU15_a_DSs_a_NdCh_F",14
"4250","5232","CF_no_ChU15_a_DSs_a_NdCh_F",8
"4251","5233","CF_no_ChU15_a_DSs_a_NdCh_F",18
"4252","5234","CF_no_ChU15_a_DSs_a_NdCh_F",16
"4253","5235","CF_no_ChU15_a_DSs_a_NdCh_F",11
"4254","5236","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4255","5237","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4256","5238","CF_no_ChU15_a_DSs_a_NdCh_F",19
"4257","5240","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4258","5241","CF_no_ChU15_a_DSs_a_NdCh_F",14
"4259","5242","CF_no_ChU15_a_DSs_a_NdCh_F",20
"4260","5243","CF_no_ChU15_a_DSs_a_NdCh_F",6
"4261","5244","CF_no_ChU15_a_DSs_a_NdCh_F",27
"4262","5245","CF_no_ChU15_a_DSs_a_NdCh_F",21
"4263","5250","CF_no_ChU15_a_DSs_a_NdCh_F",34
"4264","5251","CF_no_ChU15_a_DSs_a_NdCh_F",82
"4265","5252","CF_no_ChU15_a_DSs_a_NdCh_F",46
"4266","5253","CF_no_ChU15_a_DSs_a_NdCh_F",76
"4267","5254","CF_no_ChU15_a_DSs_a_NdCh_F",11
"4268","5255","CF_no_ChU15_a_DSs_a_NdCh_F",61
"4269","5256","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4270","5259","CF_no_ChU15_a_DSs_a_NdCh_F",7
"4271","5260","CF_no_ChU15_a_DSs_a_NdCh_F",8
"4272","5261","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4273","5262","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4274","5263","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4275","5264","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4276","5265","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4277","5266","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4278","5267","CF_no_ChU15_a_DSs_a_NdCh_F",8
"4279","5268","CF_no_ChU15_a_DSs_a_NdCh_F",16
"4280","5269","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4281","5270","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4282","5271","CF_no_ChU15_a_DSs_a_NdCh_F",24
"4283","5272","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4284","5273","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4285","5275","CF_no_ChU15_a_DSs_a_NdCh_F",14
"4286","5276","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4287","5277","CF_no_ChU15_a_DSs_a_NdCh_F",11
"4288","5278","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4289","5279","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4290","5280","CF_no_ChU15_a_DSs_a_NdCh_F",19
"4291","5290","CF_no_ChU15_a_DSs_a_NdCh_F",106
"4292","5291","CF_no_ChU15_a_DSs_a_NdCh_F",63
"4293","5301","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4294","5302","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4295","5303","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4296","5304","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4297","5306","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4298","5307","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4299","5308","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4300","5309","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4301","5310","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4302","5311","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4303","5320","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4304","5321","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4305","5322","CF_no_ChU15_a_DSs_a_NdCh_F",8
"4306","5330","CF_no_ChU15_a_DSs_a_NdCh_F",8
"4307","5331","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4308","5332","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4309","5333","CF_no_ChU15_a_DSs_a_NdCh_F",26
"4310","5340","CF_no_ChU15_a_DSs_a_NdCh_F",7
"4311","5341","CF_no_ChU15_a_DSs_a_NdCh_F",29
"4312","5342","CF_no_ChU15_a_DSs_a_NdCh_F",6
"4313","5343","CF_no_ChU15_a_DSs_a_NdCh_F",16
"4314","5344","CF_no_ChU15_a_DSs_a_NdCh_F",6
"4315","5345","CF_no_ChU15_a_DSs_a_NdCh_F",15
"4316","5346","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4317","5350","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4318","5351","CF_no_ChU15_a_DSs_a_NdCh_F",51
"4319","5352","CF_no_ChU15_a_DSs_a_NdCh_F",34
"4320","5353","CF_no_ChU15_a_DSs_a_NdCh_F",23
"4321","5354","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4322","5355","CF_no_ChU15_a_DSs_a_NdCh_F",43
"4323","5356","CF_no_ChU15_a_DSs_a_NdCh_F",7
"4324","5357","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4325","5360","CF_no_ChU15_a_DSs_a_NdCh_F",5
"4326","5371","CF_no_ChU15_a_DSs_a_NdCh_F",12
"4327","5372","CF_no_ChU15_a_DSs_a_NdCh_F",6
"4328","5373","CF_no_ChU15_a_DSs_a_NdCh_F",16
"4329","5374","CF_no_ChU15_a_DSs_a_NdCh_F",9
"4330","5381","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4331","5400","CF_no_ChU15_a_DSs_a_NdCh_F",6
"4332","5401","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4333","5410","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4334","5411","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4335","5412","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4336","5413","CF_no_ChU15_a_DSs_a_NdCh_F",8
"4337","5414","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4338","5415","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4339","5416","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4340","5417","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4341","5418","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4342","5419","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4343","5420","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4344","5421","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4345","5422","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4346","5431","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4347","5432","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4348","5433","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4349","5434","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4350","5440","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4351","5451","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4352","5452","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4353","5453","CF_no_ChU15_a_DSs_a_NdCh_F",17
"4354","5454","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4355","5455","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4356","5460","CF_no_ChU15_a_DSs_a_NdCh_F",11
"4357","5461","CF_no_ChU15_a_DSs_a_NdCh_F",13
"4358","5462","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4359","5464","CF_no_ChU15_a_DSs_a_NdCh_F",6
"4360","5470","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4361","5471","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4362","5472","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4363","5473","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4364","5480","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4365","5481","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4366","5482","CF_no_ChU15_a_DSs_a_NdCh_F",5
"4367","5483","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4368","5485","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4369","5490","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4370","5491","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4371","5493","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4372","5495","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4373","5501","CF_no_ChU15_a_DSs_a_NdCh_F",57
"4374","5502","CF_no_ChU15_a_DSs_a_NdCh_F",10
"4375","5510","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4376","5520","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4377","5521","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4378","5522","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4379","5523","CF_no_ChU15_a_DSs_a_NdCh_F",7
"4380","5540","CF_no_ChU15_a_DSs_a_NdCh_F",82
"4381","5550","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4382","5552","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4383","5554","CF_no_ChU15_a_DSs_a_NdCh_F",24
"4384","5555","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4385","5556","CF_no_ChU15_a_DSs_a_NdCh_F",13
"4386","5558","CF_no_ChU15_a_DSs_a_NdCh_F",13
"4387","5560","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4388","5570","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4389","5571","CF_no_ChU15_a_DSs_a_NdCh_F",7
"4390","5572","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4391","5573","CF_no_ChU15_a_DSs_a_NdCh_F",9
"4392","5575","CF_no_ChU15_a_DSs_a_NdCh_F",5
"4393","5576","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4394","5577","CF_no_ChU15_a_DSs_a_NdCh_F",7
"4395","5580","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4396","5581","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4397","5582","CF_no_ChU15_a_DSs_a_NdCh_F",5
"4398","5583","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4399","5600","CF_no_ChU15_a_DSs_a_NdCh_F",24
"4400","5601","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4401","5602","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4402","5603","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4403","5604","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4404","5605","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4405","5606","CF_no_ChU15_a_DSs_a_NdCh_F",49
"4406","5607","CF_no_ChU15_a_DSs_a_NdCh_F",16
"4407","5608","CF_no_ChU15_a_DSs_a_NdCh_F",49
"4408","5609","CF_no_ChU15_a_DSs_a_NdCh_F",9
"4409","5630","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4410","5631","CF_no_ChU15_a_DSs_a_NdCh_F",7
"4411","5632","CF_no_ChU15_a_DSs_a_NdCh_F",5
"4412","5633","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4413","5640","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4414","5641","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4415","5642","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4416","5650","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4417","5651","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4418","5652","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4419","5653","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4420","5654","CF_no_ChU15_a_DSs_a_NdCh_F",3
"4421","5655","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4422","5660","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4423","5661","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4424","5670","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4425","5671","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4426","5680","CF_no_ChU15_a_DSs_a_NdCh_F",8
"4427","5690","CF_no_ChU15_a_DSs_a_NdCh_F",9
"4428","5700","CF_no_ChU15_a_DSs_a_NdCh_F",26
"4429","5701","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4430","5710","CF_no_ChU15_a_DSs_a_NdCh_F",12
"4431","5713","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4432","5715","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4433","5717","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4434","5719","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4435","5720","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4436","5722","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4437","5723","CF_no_ChU15_a_DSs_a_NdCh_F",4
"4438","5724","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4439","5725","CF_no_ChU15_a_DSs_a_NdCh_F",7
"4440","5730","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4441","5731","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4442","5732","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4443","5733","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4444","5734","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4445","5950","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4446","5960","CF_no_ChU15_a_DSs_a_NdCh_F",0
"4447","5000","CF_no_ChU15_a_DSs_a_NdCh_P",50
"4448","5005","CF_no_ChU15_a_DSs_a_NdCh_P",0
"4449","5006","CF_no_ChU15_a_DSs_a_NdCh_P",76
"4450","5007","CF_no_ChU15_a_DSs_a_NdCh_P",86
"4451","5008","CF_no_ChU15_a_DSs_a_NdCh_P",358
"4452","5009","CF_no_ChU15_a_DSs_a_NdCh_P",156
"4453","5010","CF_no_ChU15_a_DSs_a_NdCh_P",132
"4454","5011","CF_no_ChU15_a_DSs_a_NdCh_P",327
"4455","5012","CF_no_ChU15_a_DSs_a_NdCh_P",323
"4456","5013","CF_no_ChU15_a_DSs_a_NdCh_P",282
"4457","5014","CF_no_ChU15_a_DSs_a_NdCh_P",314
"4458","5015","CF_no_ChU15_a_DSs_a_NdCh_P",109
"4459","5016","CF_no_ChU15_a_DSs_a_NdCh_P",247
"4460","5017","CF_no_ChU15_a_DSs_a_NdCh_P",68
"4461","5018","CF_no_ChU15_a_DSs_a_NdCh_P",190
"4462","5019","CF_no_ChU15_a_DSs_a_NdCh_P",188
"4463","5020","CF_no_ChU15_a_DSs_a_NdCh_P",116
"4464","5021","CF_no_ChU15_a_DSs_a_NdCh_P",171
"4465","5022","CF_no_ChU15_a_DSs_a_NdCh_P",559
"4466","5023","CF_no_ChU15_a_DSs_a_NdCh_P",445
"4467","5024","CF_no_ChU15_a_DSs_a_NdCh_P",573
"4468","5025","CF_no_ChU15_a_DSs_a_NdCh_P",265
"4469","5031","CF_no_ChU15_a_DSs_a_NdCh_P",202
"4470","5032","CF_no_ChU15_a_DSs_a_NdCh_P",452
"4471","5033","CF_no_ChU15_a_DSs_a_NdCh_P",146
"4472","5034","CF_no_ChU15_a_DSs_a_NdCh_P",299
"4473","5035","CF_no_ChU15_a_DSs_a_NdCh_P",129
"4474","5037","CF_no_ChU15_a_DSs_a_NdCh_P",259
"4475","5038","CF_no_ChU15_a_DSs_a_NdCh_P",336
"4476","5039","CF_no_ChU15_a_DSs_a_NdCh_P",200
"4477","5040","CF_no_ChU15_a_DSs_a_NdCh_P",86
"4478","5041","CF_no_ChU15_a_DSs_a_NdCh_P",375
"4479","5042","CF_no_ChU15_a_DSs_a_NdCh_P",221
"4480","5043","CF_no_ChU15_a_DSs_a_NdCh_P",423
"4481","5044","CF_no_ChU15_a_DSs_a_NdCh_P",306
"4482","5045","CF_no_ChU15_a_DSs_a_NdCh_P",324
"4483","5046","CF_no_ChU15_a_DSs_a_NdCh_P",177
"4484","5047","CF_no_ChU15_a_DSs_a_NdCh_P",187
"4485","5048","CF_no_ChU15_a_DSs_a_NdCh_P",391
"4486","5049","CF_no_ChU15_a_DSs_a_NdCh_P",217
"4487","5050","CF_no_ChU15_a_DSs_a_NdCh_P",192
"4488","5051","CF_no_ChU15_a_DSs_a_NdCh_P",568
"4489","5052","CF_no_ChU15_a_DSs_a_NdCh_P",260
"4490","5061","CF_no_ChU15_a_DSs_a_NdCh_P",289
"4491","5062","CF_no_ChU15_a_DSs_a_NdCh_P",592
"4492","5063","CF_no_ChU15_a_DSs_a_NdCh_P",280
"4493","5064","CF_no_ChU15_a_DSs_a_NdCh_P",314
"4494","5065","CF_no_ChU15_a_DSs_a_NdCh_P",307
"4495","5066","CF_no_ChU15_a_DSs_a_NdCh_P",459
"4496","5067","CF_no_ChU15_a_DSs_a_NdCh_P",111
"4497","5068","CF_no_ChU15_a_DSs_a_NdCh_P",364
"4498","5069","CF_no_ChU15_a_DSs_a_NdCh_P",177
"4499","5070","CF_no_ChU15_a_DSs_a_NdCh_P",379
"4500","5072","CF_no_ChU15_a_DSs_a_NdCh_P",388
"4501","5073","CF_no_ChU15_a_DSs_a_NdCh_P",557
"4502","5074","CF_no_ChU15_a_DSs_a_NdCh_P",400
"4503","5075","CF_no_ChU15_a_DSs_a_NdCh_P",400
"4504","5076","CF_no_ChU15_a_DSs_a_NdCh_P",528
"4505","5081","CF_no_ChU15_a_DSs_a_NdCh_P",262
"4506","5082","CF_no_ChU15_a_DSs_a_NdCh_P",433
"4507","5083","CF_no_ChU15_a_DSs_a_NdCh_P",183
"4508","5084","CF_no_ChU15_a_DSs_a_NdCh_P",232
"4509","5085","CF_no_ChU15_a_DSs_a_NdCh_P",333
"4510","5086","CF_no_ChU15_a_DSs_a_NdCh_P",359
"4511","5087","CF_no_ChU15_a_DSs_a_NdCh_P",185
"4512","5088","CF_no_ChU15_a_DSs_a_NdCh_P",77
"4513","5089","CF_no_ChU15_a_DSs_a_NdCh_P",231
"4514","5090","CF_no_ChU15_a_DSs_a_NdCh_P",169
"4515","5091","CF_no_ChU15_a_DSs_a_NdCh_P",248
"4516","5092","CF_no_ChU15_a_DSs_a_NdCh_P",482
"4517","5093","CF_no_ChU15_a_DSs_a_NdCh_P",231
"4518","5094","CF_no_ChU15_a_DSs_a_NdCh_P",16
"4519","5095","CF_no_ChU15_a_DSs_a_NdCh_P",551
"4520","5096","CF_no_ChU15_a_DSs_a_NdCh_P",400
"4521","5097","CF_no_ChU15_a_DSs_a_NdCh_P",503
"4522","5098","CF_no_ChU15_a_DSs_a_NdCh_P",340
"4523","5106","CF_no_ChU15_a_DSs_a_NdCh_P",0
"4524","5107","CF_no_ChU15_a_DSs_a_NdCh_P",590
"4525","5108","CF_no_ChU15_a_DSs_a_NdCh_P",932
"4526","5109","CF_no_ChU15_a_DSs_a_NdCh_P",584
"4527","5110","CF_no_ChU15_a_DSs_a_NdCh_P",175
"4528","5111","CF_no_ChU15_a_DSs_a_NdCh_P",0
"4529","5112","CF_no_ChU15_a_DSs_a_NdCh_P",432
"4530","5113","CF_no_ChU15_a_DSs_a_NdCh_P",271
"4531","5114","CF_no_ChU15_a_DSs_a_NdCh_P",794
"4532","5115","CF_no_ChU15_a_DSs_a_NdCh_P",165
"4533","5116","CF_no_ChU15_a_DSs_a_NdCh_P",222
"4534","5117","CF_no_ChU15_a_DSs_a_NdCh_P",136
"4535","5118","CF_no_ChU15_a_DSs_a_NdCh_P",535
"4536","5120","CF_no_ChU15_a_DSs_a_NdCh_P",55
"4537","5121","CF_no_ChU15_a_DSs_a_NdCh_P",62
"4538","5125","CF_no_ChU15_a_DSs_a_NdCh_P",829
"4539","5126","CF_no_ChU15_a_DSs_a_NdCh_P",225
"4540","5127","CF_no_ChU15_a_DSs_a_NdCh_P",339
"4541","5131","CF_no_ChU15_a_DSs_a_NdCh_P",37
"4542","5132","CF_no_ChU15_a_DSs_a_NdCh_P",16
"4543","5133","CF_no_ChU15_a_DSs_a_NdCh_P",20
"4544","5134","CF_no_ChU15_a_DSs_a_NdCh_P",9
"4545","5136","CF_no_ChU15_a_DSs_a_NdCh_P",24
"4546","5137","CF_no_ChU15_a_DSs_a_NdCh_P",38
"4547","5138","CF_no_ChU15_a_DSs_a_NdCh_P",5
"4548","5139","CF_no_ChU15_a_DSs_a_NdCh_P",4
"4549","5140","CF_no_ChU15_a_DSs_a_NdCh_P",19
"4550","5141","CF_no_ChU15_a_DSs_a_NdCh_P",37
"4551","5142","CF_no_ChU15_a_DSs_a_NdCh_P",23
"4552","5144","CF_no_ChU15_a_DSs_a_NdCh_P",14
"4553","5150","CF_no_ChU15_a_DSs_a_NdCh_P",0
"4554","5151","CF_no_ChU15_a_DSs_a_NdCh_P",20
"4555","5152","CF_no_ChU15_a_DSs_a_NdCh_P",186
"4556","5153","CF_no_ChU15_a_DSs_a_NdCh_P",210
"4557","5154","CF_no_ChU15_a_DSs_a_NdCh_P",86
"4558","5155","CF_no_ChU15_a_DSs_a_NdCh_P",136
"4559","5156","CF_no_ChU15_a_DSs_a_NdCh_P",34
"4560","5157","CF_no_ChU15_a_DSs_a_NdCh_P",108
"4561","5158","CF_no_ChU15_a_DSs_a_NdCh_P",976
"4562","5159","CF_no_ChU15_a_DSs_a_NdCh_P",1327
"4563","5160","CF_no_ChU15_a_DSs_a_NdCh_P",0
"4564","5161","CF_no_ChU15_a_DSs_a_NdCh_P",279
"4565","5162","CF_no_ChU15_a_DSs_a_NdCh_P",923
"4566","5163","CF_no_ChU15_a_DSs_a_NdCh_P",277
"4567","5164","CF_no_ChU15_a_DSs_a_NdCh_P",86
"4568","5165","CF_no_ChU15_a_DSs_a_NdCh_P",113
"4569","5166","CF_no_ChU15_a_DSs_a_NdCh_P",15
"4570","5167","CF_no_ChU15_a_DSs_a_NdCh_P",125
"4571","5168","CF_no_ChU15_a_DSs_a_NdCh_P",102
"4572","5169","CF_no_ChU15_a_DSs_a_NdCh_P",375
"4573","5170","CF_no_ChU15_a_DSs_a_NdCh_P",22
"4574","5171","CF_no_ChU15_a_DSs_a_NdCh_P",211
"4575","5172","CF_no_ChU15_a_DSs_a_NdCh_P",128
"4576","5173","CF_no_ChU15_a_DSs_a_NdCh_P",266
"4577","5174","CF_no_ChU15_a_DSs_a_NdCh_P",82
"4578","5201","CF_no_ChU15_a_DSs_a_NdCh_P",75
"4579","5202","CF_no_ChU15_a_DSs_a_NdCh_P",23
"4580","5203","CF_no_ChU15_a_DSs_a_NdCh_P",20
"4581","5204","CF_no_ChU15_a_DSs_a_NdCh_P",23
"4582","5210","CF_no_ChU15_a_DSs_a_NdCh_P",47
"4583","5211","CF_no_ChU15_a_DSs_a_NdCh_P",182
"4584","5212","CF_no_ChU15_a_DSs_a_NdCh_P",27
"4585","5213","CF_no_ChU15_a_DSs_a_NdCh_P",27
"4586","5214","CF_no_ChU15_a_DSs_a_NdCh_P",76
"4587","5220","CF_no_ChU15_a_DSs_a_NdCh_P",0
"4588","5221","CF_no_ChU15_a_DSs_a_NdCh_P",0
